player_id,team_id,number,position,height,weight,name,image_url,yoe
328,MEM,5,G,193,205,Vince Williams Jr.,https://cdn.nba.com/headshots/nba/latest/260x190/1631246.png,
96,NOP,1,F,198,284,Zion Williamson,https://cdn.nba.com/headshots/nba/latest/260x190/1629627.png,
369,BKN,22,F,198,220,Jalen Wilson,https://cdn.nba.com/headshots/nba/latest/260x190/1630592.png,
416,ATL,20,G-F,200,196,Dylan Windler,https://cdn.nba.com/headshots/nba/latest/260x190/1629685.png,
418,DET,13,C,210,240,James Wiseman,https://cdn.nba.com/headshots/nba/latest/260x190/1630164.png,
547,IND,21,G,190,185,Isaiah Wong,https://cdn.nba.com/headshots/nba/latest/260x190/1631209.png,
222,LAL,35,F,203,214,Christian Wood,https://cdn.nba.com/headshots/nba/latest/260x190/1626174.png,
344,MIA,4,G,195,185,Delon Wright,https://cdn.nba.com/headshots/nba/latest/260x190/1626153.png,
390,PHX,30,F,203,225,Thaddeus Young,https://cdn.nba.com/headshots/nba/latest/260x190/201152.png,
288,ATL,11,G,185,164,Trae Young,https://cdn.nba.com/headshots/nba/latest/260x190/1629027.png,
342,UTA,77,C,210,275,Omer Yurtseven,https://cdn.nba.com/headshots/nba/latest/260x190/1630209.png,
242,NOP,40,F-C,210,240,Cody Zeller,https://cdn.nba.com/headshots/nba/latest/260x190/203469.png,
91,LAC,40,C,213,240,Ivica Zubac,https://cdn.nba.com/headshots/nba/latest/260x190/1627826.png,
